date,Order_ID,Company,Company_Region,Product_ID,Product,Customer_ID,Product Category01,Product Category02,Product Category03,Quantity,unit,price_per_case
7/29/2022,6271411,121,South,11829,AVO32CNV2,AYDYA,32.0,CNV,#2,204,case,48.0
7/29/2022,6271411,121,South,11931,AVO48CNV1,AYDYA,48.0,CNV,1,133,case,36.0
7/29/2022,6271411,121,South,11541,AVO60CNV1,AYDYA,60.0,CNV,1,87,case,42.0
7/29/2022,6148620,131,North,11931,AVO48CNV1,QPDXK,48.0,CNV,1,183,case,36.0
7/29/2022,6669880,121,South,11931,AVO48CNV1,DMKUT,48.0,CNV,1,874,case,36.0
7/29/2022,6669880,121,South,11829,AVO32CNV2,DMKUT,32.0,CNV,#2,512,case,48.0
7/30/2022,6421673,131,North,11829,AVO32CNV2,QPDXK,32.0,CNV,#2,508,kg,40.0
7/30/2022,6566800,121,South,11541,AVO60CNV1,AYDYA,60.0,CNV,1,207,case,45.0
7/30/2022,6421673,131,North,11931,AVO48CNV1,QPDXK,48.0,CNV,1,5299,kg,39.0
7/30/2022,6421673,131,North,11541,AVO60CNV1,QPDXK,60.0,CNV,1,4938,kg,45.0
7/30/2022,6550218,121,South,11829,AVO32CNV2,XFORT,32.0,CNV,#2,98,case,40.0
7/30/2022,6566800,121,South,11931,AVO48CNV1,AYDYA,48.0,CNV,1,211,case,39.0
7/30/2022,6566800,121,South,11829,AVO32CNV2,AYDYA,32.0,CNV,#2,106,case,40.0
7/31/2022,6873287,121,South,11931,AVO48CNV1,JINKD,48.0,CNV,1,360,case,44.0
7/31/2022,6425913,131,North,11541,AVO60CNV1,QPDXK,60.0,CNV,1,470,case,39.0
7/31/2022,6873287,121,South,11385,AVO48CNV2,JINKD,48.0,CNV,#2,434,case,47.0
7/31/2022,6100387,131,South,11829,AVO32CNV2,QKCFN,32.0,,#2,253,case,37.0
7/31/2022,6100387,131,South,11501,AVO32CNV1,QKCFN,32.0,,1,299,case,35.0
7/31/2022,6425913,131,North,11829,AVO32CNV2,QPDXK,32.0,CNV,#2,42,case,37.0
7/31/2022,6100387,131,South,11541,AVO60CNV1,QKCFN,60.0,,1,253,case,39.0
7/31/2022,6799026,121,South,11541,AVO60CNV1,AYDYA,60.0,CNV,1,302,case,39.0
7/31/2022,6425913,131,North,11931,AVO48CNV1,QPDXK,48.0,CNV,1,346,case,44.0
7/31/2022,6171999,131,South,11385,AVO48CNV2,SGTJP,48.0,CNV,#2,51,case,47.0
7/31/2022,6171999,131,South,11829,AVO32CNV2,SGTJP,32.0,CNV,#2,107,case,37.0
7/31/2022,6799026,121,South,11931,AVO48CNV1,AYDYA,48.0,CNV,1,167,case,44.0
7/31/2022,6799026,121,South,11829,AVO32CNV2,AYDYA,32.0,CNV,#2,67,case,37.0
7/31/2022,6273387,121,South,11829,AVO32CNV2,XFORT,32.0,CNV,#2,97,case,37.0
7/31/2022,6434537,121,South,11931,AVO48CNV1,PMYFX,48.0,CNV,1,339,case,44.0
7/31/2022,6434537,121,South,11829,AVO32CNV2,PMYFX,32.0,CNV,#2,215,case,37.0
7/31/2022,6829370,121,South,11133,AVO60CNV2,DOCFH,60.0,CNV,#2,281,case,44.0
7/31/2022,6873287,121,South,11133,AVO60CNV2,JINKD,60.0,CNV,#2,374,case,44.0
7/31/2022,6290618,131,South,11931,AVO48CNV1,YEXWZ,48.0,CNV,1,144,case,44.0
7/31/2022,6558969,131,North,11541,AVO60CNV1,YUXAG,60.0,CNV,1,272,case,39.0
7/31/2022,6558969,131,North,11501,AVO32CNV1,YUXAG,32.0,CNV,1,111,case,35.0
7/31/2022,6290618,131,South,11385,AVO48CNV2,YEXWZ,48.0,CNV,#2,204,case,47.0
7/31/2022,6171999,131,South,11501,AVO32CNV1,SGTJP,32.0,CNV,1,138,case,35.0
7/31/2022,6290618,131,South,11501,AVO32CNV1,YEXWZ,32.0,CNV,1,134,case,35.0
8/1/2022,6347227,121,South,11133,AVO60CNV2,IEHDJ,60.0,CNV,#2,278,case,46.0
8/1/2022,6731722,131,North,11931,AVO48CNV1,SIODI,48.0,CNV,1,337,case,43.0
8/1/2022,6731722,131,North,11501,AVO32CNV1,SIODI,32.0,CNV,1,383,case,38.0
8/1/2022,6757333,121,South,11931,AVO48CNV1,AYDYA,48.0,CNV,1,171,case,43.0
8/1/2022,6757333,121,South,11541,AVO60CNV1,AYDYA,60.0,CNV,1,80,case,37.0
8/1/2022,6731722,131,North,11541,AVO60CNV1,SIODI,60.0,CNV,1,335,case,37.0
8/1/2022,6757333,121,South,11829,AVO32CNV2,AYDYA,32.0,CNV,#2,181,case,35.0
8/1/2022,6303519,121,South,11829,AVO32CNV2,XFORT,32.0,CNV,#2,85,case,35.0
8/1/2022,6347227,121,South,11385,AVO48CNV2,IEHDJ,48.0,CNV,#2,155,case,49.0
8/1/2022,6735745,131,North,11541,AVO60CNV1,QPDXK,60.0,CNV,1,447,case,37.0
8/1/2022,6735745,131,North,11931,AVO48CNV1,QPDXK,48.0,CNV,1,143,case,43.0
8/1/2022,6347227,121,South,11829,AVO32CNV2,IEHDJ,32.0,CNV,#2,108,case,35.0
8/1/2022,6668701,121,South,11829,AVO32CNV2,DMKUT,32.0,CNV,#2,543,case,35.0
8/1/2022,6668701,121,South,11931,AVO48CNV1,DMKUT,48.0,CNV,1,918,case,43.0
8/1/2022,6735745,131,North,11829,AVO32CNV2,QPDXK,32.0,CNV,#2,44,case,35.0
8/1/2022,6668701,121,South,11385,AVO48CNV2,DMKUT,48.0,CNV,#2,194,case,49.0
8/2/2022,6282337,121,South,11931,AVO48CNV1,DMKUT,48.0,CNV,1,793,case,40.0
8/2/2022,6702078,121,South,11385,AVO48CNV2,IEHDJ,48.0,CNV,#2,177,case,39.0
8/2/2022,6702078,121,South,11133,AVO60CNV2,IEHDJ,60.0,CNV,#2,282,case,48.0
8/2/2022,6518709,121,South,11829,AVO32CNV2,XFORT,32.0,CNV,#2,79,case,50.0
8/2/2022,6211645,121,South,11829,AVO32CNV2,AYDYA,32.0,CNV,#2,227,case,50.0
8/2/2022,6211645,121,South,11931,AVO48CNV1,AYDYA,48.0,CNV,1,185,case,40.0
8/2/2022,6282337,121,South,11829,AVO32CNV2,DMKUT,32.0,CNV,#2,436,case,50.0
8/2/2022,6702078,121,South,11829,AVO32CNV2,IEHDJ,32.0,CNV,#2,146,case,50.0
8/2/2022,6211645,121,South,11541,AVO60CNV1,AYDYA,60.0,CNV,1,322,case,38.0
8/2/2022,6630880,131,North,11541,AVO60CNV1,SIODI,60.0,CNV,1,354,case,38.0
8/2/2022,6630880,131,North,11931,AVO48CNV1,SIODI,48.0,CNV,1,366,case,40.0
8/2/2022,6630880,131,North,11501,AVO32CNV1,SIODI,32.0,CNV,1,350,case,36.0
8/2/2022,6712024,131,North,11829,AVO32CNV2,QPDXK,32.0,CNV,#2,63,case,50.0
8/2/2022,6712024,131,North,11931,AVO48CNV1,QPDXK,48.0,CNV,1,114,case,40.0
8/2/2022,6712024,131,North,11541,AVO60CNV1,QPDXK,60.0,CNV,1,400,case,38.0
8/3/2022,6699196,121,South,11829,AVO32CNV2,AYDYA,32.0,CNV,#2,70,case,44.0
8/3/2022,6699196,121,South,11931,AVO48CNV1,AYDYA,48.0,CNV,1,277,case,37.0
8/3/2022,6399581,121,South,11829,AVO32CNV2,XFORT,32.0,CNV,#2,94,case,44.0
8/3/2022,6277300,131,North,11829,AVO32CNV2,QPDXK,32.0,CNV,#2,50,case,44.0
8/3/2022,6277300,131,North,11931,AVO48CNV1,QPDXK,48.0,CNV,1,358,case,37.0
8/3/2022,6699196,121,South,11541,AVO60CNV1,AYDYA,60.0,CNV,1,85,case,50.0
8/3/2022,6277300,131,North,11541,AVO60CNV1,QPDXK,60.0,CNV,1,494,case,50.0
8/3/2022,6950870,131,North,11931,AVO48CNV1,SIODI,48.0,CNV,1,340,case,37.0
8/3/2022,6360273,121,South,11931,AVO48CNV1,DMKUT,48.0,CNV,1,766,case,37.0
8/3/2022,6950870,131,North,11501,AVO32CNV1,SIODI,32.0,CNV,1,482,case,41.0
8/3/2022,6711488,121,South,11829,AVO32CNV2,IEHDJ,32.0,CNV,#2,132,case,44.0
8/3/2022,6711488,121,South,11385,AVO48CNV2,IEHDJ,48.0,CNV,#2,176,case,43.0
8/3/2022,6711488,121,South,11133,AVO60CNV2,IEHDJ,60.0,CNV,#2,234,case,46.0
8/3/2022,6360273,121,South,11829,AVO32CNV2,DMKUT,32.0,CNV,#2,537,case,44.0
8/3/2022,6950870,131,North,11541,AVO60CNV1,SIODI,60.0,CNV,1,318,case,50.0
8/4/2022,6572447,131,North,11829,AVO32CNV2,QPDXK,32.0,CNV,#2,33,case,38.0
8/4/2022,6370260,121,South,11829,AVO32CNV2,AYDYA,32.0,CNV,#2,112,case,38.0
8/4/2022,6370260,121,South,11931,AVO48CNV1,AYDYA,48.0,CNV,1,291,case,49.0
8/4/2022,6370260,121,South,11541,AVO60CNV1,AYDYA,60.0,CNV,1,50,case,43.0
8/4/2022,6317097,121,South,11931,AVO48CNV1,DMKUT,48.0,CNV,1,878,case,49.0
8/4/2022,6572447,131,North,11541,AVO60CNV1,QPDXK,60.0,CNV,1,412,case,43.0
8/4/2022,6572447,131,North,11931,AVO48CNV1,QPDXK,48.0,CNV,1,183,case,49.0
8/4/2022,6790798,121,South,11829,AVO32CNV2,XFORT,32.0,CNV,#2,95,case,38.0
8/4/2022,6317097,121,South,11829,AVO32CNV2,DMKUT,32.0,CNV,#2,364,case,38.0
8/5/2022,6770841,121,South,11829,AVO32CNV2,AYDYA,32.0,CNV,#2,159,case,46.0
8/5/2022,6770841,121,South,11931,AVO48CNV1,AYDYA,48.0,CNV,1,349,case,37.0
8/5/2022,6770841,121,South,11541,AVO60CNV1,AYDYA,60.0,CNV,1,218,case,50.0
8/5/2022,6948459,131,North,11541,AVO60CNV1,QPDXK,60.0,CNV,1,336,case,50.0
8/5/2022,6948459,131,North,11829,AVO32CNV2,QPDXK,32.0,CNV,#2,29,case,46.0
8/5/2022,6948459,131,North,11931,AVO48CNV1,QPDXK,48.0,CNV,1,324,case,37.0
8/5/2022,6910123,121,South,11931,AVO48CNV1,DMKUT,48.0,CNV,1,771,case,37.0
8/5/2022,6910123,121,South,11829,AVO32CNV2,DMKUT,32.0,CNV,#2,543,case,46.0
8/5/2022,6794858,121,South,11829,AVO32CNV2,XFORT,32.0,CNV,#2,80,case,46.0
8/6/2022,6816393,121,South,11829,AVO32CNV2,XFORT,32.0,CNV,#2,52,case,49.0
8/6/2022,6180708,131,North,11541,AVO60CNV1,QPDXK,60.0,CNV,1,454,case,39.0
8/6/2022,6180708,131,North,11931,AVO48CNV1,QPDXK,48.0,CNV,1,323,case,40.0
8/6/2022,6180708,131,North,11829,AVO32CNV2,QPDXK,32.0,CNV,#2,55,case,49.0
8/6/2022,6542503,121,South,11541,AVO60CNV1,AYDYA,60.0,CNV,1,183,case,39.0
8/6/2022,6542503,121,South,11829,AVO32CNV2,AYDYA,32.0,CNV,#2,309,case,49.0
8/6/2022,6542503,121,South,11931,AVO48CNV1,AYDYA,48.0,CNV,1,233,case,40.0
8/7/2022,6141451,131,North,11829,AVO32CNV2,QPDXK,32.0,CNV,#2,50,case,39.0
8/7/2022,6922347,121,South,11829,AVO32CNV2,XFORT,32.0,CNV,#2,77,case,39.0
8/7/2022,6483159,121,South,11177,AVO32ORG0,YESOG,32.0,ORG,0,100,case,45.0
8/7/2022,6833992,131,North,11829,AVO32CNV2,TYCDW,32.0,CNV,#2,245,case,39.0
8/7/2022,6548745,121,South,11931,AVO48CNV1,JINKD,48.0,CNV,1,224,case,44.0
8/7/2022,6483159,121,South,11829,AVO32CNV2,YESOG,32.0,CNV,#2,321,case,39.0
8/7/2022,6483159,121,South,11931,AVO48CNV1,YESOG,48.0,CNV,1,129,case,44.0
8/7/2022,6548745,121,South,11133,AVO60CNV2,JINKD,60.0,CNV,#2,339,case,38.0
8/7/2022,6141451,131,North,11931,AVO48CNV1,QPDXK,48.0,CNV,1,118,case,44.0
8/7/2022,6141451,131,North,11541,AVO60CNV1,QPDXK,60.0,CNV,1,421,case,47.0
8/7/2022,6278408,131,South,11829,AVO32CNV2,QKCFN,32.0,CNV,#2,285,case,39.0
8/7/2022,6570833,131,South,11501,AVO32CNV1,NUTNQ,32.0,CNV,1,109,case,45.0
8/7/2022,6278408,131,South,11541,AVO60CNV1,QKCFN,60.0,CNV,1,290,case,47.0
8/7/2022,6278408,131,South,11501,AVO32CNV1,QKCFN,32.0,CNV,1,297,case,45.0
8/7/2022,6548745,121,South,11385,AVO48CNV2,JINKD,48.0,CNV,#2,343,case,46.0
8/7/2022,6570833,131,South,11541,AVO60CNV1,NUTNQ,60.0,CNV,1,165,case,47.0
8/7/2022,6537062,121,South,11541,AVO60CNV1,AYDYA,60.0,CNV,1,218,case,47.0
8/7/2022,6537062,121,South,11931,AVO48CNV1,AYDYA,48.0,CNV,1,193,case,44.0
8/7/2022,6537062,121,South,11829,AVO32CNV2,AYDYA,32.0,CNV,#2,273,case,39.0
8/7/2022,6570833,131,South,11931,AVO48CNV1,NUTNQ,48.0,CNV,1,114,case,44.0
8/8/2022,6205368,121,South,11829,AVO32CNV2,IEHDJ,32.0,CNV,#2,256,case,39.0
8/8/2022,6741366,131,North,11931,AVO48CNV1,SIODI,48.0,CNV,1,416,case,37.0
8/8/2022,6821923,121,South,11541,AVO60CNV1,AYDYA,60.0,CNV,1,128,case,45.0
8/8/2022,6413780,131,North,11541,AVO60CNV1,QPDXK,60.0,CNV,1,353,case,45.0
8/8/2022,6475702,121,South,11385,AVO48CNV2,DMKUT,48.0,CNV,#2,121,case,46.0
8/8/2022,6205368,121,South,11385,AVO48CNV2,IEHDJ,48.0,CNV,#2,121,case,46.0
8/8/2022,6741366,131,North,11501,AVO32CNV1,SIODI,32.0,CNV,1,361,case,36.0
8/8/2022,6821923,121,South,11931,AVO48CNV1,AYDYA,48.0,CNV,1,297,case,37.0
8/8/2022,6556240,121,South,11829,AVO32CNV2,XFORT,32.0,CNV,#2,91,case,39.0
8/8/2022,6475702,121,South,11931,AVO48CNV1,DMKUT,48.0,CNV,1,905,case,37.0
8/8/2022,6413780,131,North,11829,AVO32CNV2,QPDXK,32.0,CNV,#2,31,case,39.0
8/8/2022,6413780,131,North,11931,AVO48CNV1,QPDXK,48.0,CNV,1,164,case,37.0
8/8/2022,6475702,121,South,11829,AVO32CNV2,DMKUT,32.0,CNV,#2,386,case,39.0
8/8/2022,6741366,131,North,11541,AVO60CNV1,SIODI,60.0,CNV,1,396,case,45.0
8/8/2022,6821923,121,South,11829,AVO32CNV2,AYDYA,32.0,CNV,#2,161,case,39.0
8/8/2022,6205368,121,South,11133,AVO60CNV2,IEHDJ,60.0,CNV,#2,292,case,38.0
8/9/2022,6242996,121,South,11931,AVO48CNV1,DMKUT,48.0,CNV,1,756,case,42.0
8/9/2022,6803729,121,South,11829,AVO32CNV2,AYDYA,32.0,CNV,#2,277,case,39.0
8/9/2022,6803729,121,South,11931,AVO48CNV1,AYDYA,48.0,CNV,1,276,case,42.0
8/9/2022,6803729,121,South,11541,AVO60CNV1,AYDYA,60.0,CNV,1,110,case,43.0
8/9/2022,6831106,131,North,11501,AVO32CNV1,SIODI,32.0,CNV,1,3627,kg,50.0
8/9/2022,6831106,131,North,11931,AVO48CNV1,SIODI,48.0,CNV,1,4407,kg,42.0
8/9/2022,6242996,121,South,11829,AVO32CNV2,DMKUT,32.0,CNV,#2,345,case,39.0
8/9/2022,6313564,121,South,11385,AVO48CNV2,IEHDJ,48.0,CNV,#2,124,case,40.0
8/9/2022,6313564,121,South,11133,AVO60CNV2,IEHDJ,60.0,CNV,#2,274,case,42.0
8/9/2022,6831106,131,North,11541,AVO60CNV1,SIODI,60.0,CNV,1,4237,kg,43.0
8/9/2022,6953933,131,North,11931,AVO48CNV1,QPDXK,48.0,CNV,1,184,case,42.0
8/9/2022,6953933,131,North,11829,AVO32CNV2,QPDXK,32.0,CNV,#2,13,case,39.0
8/9/2022,6953933,131,North,11541,AVO60CNV1,QPDXK,60.0,CNV,1,353,case,43.0
8/9/2022,6734671,121,South,11829,AVO32CNV2,XFORT,32.0,CNV,#2,88,case,39.0
8/9/2022,6313564,121,South,11829,AVO32CNV2,IEHDJ,32.0,CNV,#2,146,case,39.0
8/10/2022,6801958,131,North,11501,AVO32CNV1,SIODI,32.0,CNV,1,351,case,41.0
8/10/2022,6801958,131,North,11931,AVO48CNV1,SIODI,48.0,CNV,1,371,case,45.0
8/10/2022,6729005,121,South,11385,AVO48CNV2,IEHDJ,48.0,CNV,#2,158,case,40.0
8/10/2022,6585791,121,South,11829,AVO32CNV2,XFORT,32.0,CNV,#2,58,case,36.0
8/10/2022,6119710,121,South,11829,AVO32CNV2,AYDYA,32.0,CNV,#2,248,case,36.0
8/10/2022,6119710,121,South,11931,AVO48CNV1,AYDYA,48.0,CNV,1,229,case,45.0
8/10/2022,6119710,121,South,11541,AVO60CNV1,AYDYA,60.0,CNV,1,308,case,46.0
8/10/2022,6801958,131,North,11541,AVO60CNV1,SIODI,60.0,CNV,1,391,case,46.0
8/10/2022,6729005,121,South,11133,AVO60CNV2,IEHDJ,60.0,CNV,#2,314,case,46.0
8/10/2022,6729005,121,South,11829,AVO32CNV2,IEHDJ,32.0,CNV,#2,192,case,36.0
8/10/2022,6694237,131,North,11931,AVO48CNV1,QPDXK,48.0,CNV,1,100,case,45.0
8/10/2022,6670448,121,South,11829,AVO32CNV2,DMKUT,32.0,CNV,#2,436,case,36.0
8/10/2022,6670448,121,South,11931,AVO48CNV1,DMKUT,48.0,CNV,1,902,case,45.0
8/10/2022,6694237,131,North,11541,AVO60CNV1,QPDXK,60.0,CNV,1,518,case,46.0
8/10/2022,6694237,131,North,11829,AVO32CNV2,QPDXK,32.0,CNV,#2,11,case,36.0
8/11/2022,6913978,121,South,11541,AVO60CNV1,AYDYA,60.0,CNV,1,131,case,38.0
8/11/2022,6850804,121,South,11829,AVO32CNV2,XFORT,32.0,CNV,#2,88,case,41.0
8/11/2022,6913978,121,South,11931,AVO48CNV1,AYDYA,48.0,CNV,1,187,case,42.0
8/11/2022,6455235,131,North,11829,AVO32CNV2,QPDXK,32.0,CNV,#2,29,case,41.0
8/11/2022,6913978,121,South,11829,AVO32CNV2,AYDYA,32.0,CNV,#2,150,case,41.0
8/11/2022,6455235,131,North,11931,AVO48CNV1,QPDXK,48.0,CNV,1,377,case,42.0
8/11/2022,6455235,131,North,11541,AVO60CNV1,QPDXK,60.0,CNV,1,347,case,38.0
8/11/2022,6318702,121,South,11829,AVO32CNV2,DMKUT,32.0,CNV,#2,459,case,41.0
8/11/2022,6318702,121,South,11931,AVO48CNV1,DMKUT,48.0,CNV,1,779,case,42.0
8/12/2022,6335409,121,South,11829,AVO32CNV2,DMKUT,32.0,CNV,#2,436,case,41.0
8/12/2022,6984794,121,South,11931,AVO48CNV1,AYDYA,48.0,CNV,1,117,case,39.0
8/12/2022,6984794,121,South,11829,AVO32CNV2,AYDYA,32.0,CNV,#2,272,case,41.0
8/12/2022,6687645,131,North,11829,AVO32CNV2,QPDXK,32.0,CNV,#2,50,case,41.0
8/12/2022,6917672,121,South,11829,AVO32CNV2,XFORT,32.0,CNV,#2,98,case,41.0
8/12/2022,6687645,131,North,11931,AVO48CNV1,QPDXK,48.0,CNV,1,350,case,39.0
8/12/2022,6687645,131,North,11541,AVO60CNV1,QPDXK,60.0,CNV,1,392,case,44.0
8/12/2022,6984794,121,South,11541,AVO60CNV1,AYDYA,60.0,CNV,1,233,case,44.0
8/12/2022,6335409,121,South,11931,AVO48CNV1,DMKUT,48.0,CNV,1,798,case,39.0
8/13/2022,6972390,121,South,11829,AVO32CNV2,AYDYA,32.0,CNV,#2,153,case,36.0
8/13/2022,6590800,131,North,11829,AVO32CNV2,QPDXK,32.0,CNV,#2,29,case,36.0
8/13/2022,6862627,121,South,11829,AVO32CNV2,XFORT,32.0,CNV,#2,82,case,36.0
8/13/2022,6590800,131,North,11931,AVO48CNV1,QPDXK,48.0,CNV,1,163,case,38.0
8/13/2022,6590800,131,North,11541,AVO60CNV1,QPDXK,60.0,CNV,1,437,case,40.0
8/13/2022,6972390,121,South,11541,AVO60CNV1,AYDYA,60.0,CNV,1,163,case,40.0
8/13/2022,6972390,121,South,11931,AVO48CNV1,AYDYA,48.0,CNV,1,52,case,38.0
8/14/2022,6360227,121,South,11385,AVO48CNV2,MAECB,48.0,CNV,#2,326,case,46.0
8/14/2022,6779996,131,South,11501,AVO32CNV1,YEXWZ,32.0,CNV,1,160,case,36.0
8/14/2022,6251318,131,South,11501,AVO32CNV1,NUTNQ,32.0,CNV,1,133,case,36.0
8/14/2022,6251318,131,South,11541,AVO60CNV1,NUTNQ,60.0,CNV,1,195,case,44.0
8/14/2022,6106908,131,South,11829,AVO32CNV2,QKCFN,32.0,CNV,#2,3378,kg,45.0
8/14/2022,6106908,131,South,11501,AVO32CNV1,QKCFN,32.0,CNV,1,2915,kg,36.0
8/14/2022,6106908,131,South,11541,AVO60CNV1,QKCFN,60.0,CNV,1,3175,kg,44.0
8/14/2022,6530203,131,South,11829,AVO32CNV2,SGTJP,32.0,CNV,#2,142,case,45.0
8/14/2022,6530203,131,South,11501,AVO32CNV1,SGTJP,32.0,CNV,1,123,case,36.0
8/14/2022,6779996,131,South,11385,AVO48CNV2,YEXWZ,48.0,CNV,#2,136,case,46.0
8/14/2022,6779996,131,South,11931,AVO48CNV1,YEXWZ,48.0,CNV,1,184,case,46.0
8/14/2022,6950894,121,South,11385,AVO48CNV2,JINKD,48.0,CNV,#2,267,case,46.0
8/14/2022,6950894,121,South,11931,AVO48CNV1,JINKD,48.0,CNV,1,239,case,46.0
8/14/2022,6950894,121,South,11133,AVO60CNV2,JINKD,60.0,CNV,#2,251,case,41.0
8/14/2022,6248025,131,North,11829,AVO32CNV2,QPDXK,32.0,CNV,#2,12,case,45.0
8/14/2022,6248025,131,North,11931,AVO48CNV1,QPDXK,48.0,CNV,1,270,case,46.0
8/14/2022,6248025,131,North,11541,AVO60CNV1,QPDXK,60.0,CNV,1,398,case,44.0
8/14/2022,6251318,131,South,11931,AVO48CNV1,NUTNQ,48.0,CNV,1,161,case,46.0
8/14/2022,6702389,121,South,11931,AVO48CNV1,PMYFX,48.0,CNV,1,350,case,46.0
8/14/2022,6530203,131,South,11385,AVO48CNV2,SGTJP,48.0,CNV,#2,150,case,46.0
8/14/2022,6360227,121,South,11385,AVO48CNV2,MAECB,48.0,CNV,#2,160,case,46.0
8/14/2022,6562628,121,South,11829,AVO32CNV2,XFORT,32.0,CNV,#2,86,case,45.0
8/14/2022,6702389,121,South,11829,AVO32CNV2,PMYFX,32.0,CNV,#2,251,case,45.0
8/14/2022,6685323,131,North,11541,AVO60CNV1,SZKON,60.0,CNV,1,142,case,44.0
8/14/2022,6685323,131,North,11385,AVO48CNV2,SZKON,48.0,CNV,#2,313,case,46.0
8/14/2022,6685323,131,North,11931,AVO48CNV1,SZKON,48.0,CNV,1,186,case,46.0
8/14/2022,6685323,131,North,11501,AVO32CNV1,SZKON,32.0,CNV,1,125,case,36.0
8/14/2022,6879208,121,South,11931,AVO48CNV1,AYDYA,48.0,CNV,1,249,case,46.0
8/14/2022,6879208,121,South,11829,AVO32CNV2,AYDYA,32.0,CNV,#2,76,case,45.0
8/14/2022,6360227,121,South,11931,AVO48CNV1,MAECB,48.0,CNV,1,281,case,46.0
8/14/2022,6360227,121,South,11829,AVO32CNV2,MAECB,32.0,CNV,#2,217,case,45.0
8/14/2022,6360227,121,South,11133,AVO60CNV2,MAECB,60.0,CNV,#2,166,case,35.0
8/14/2022,6879208,121,South,11541,AVO60CNV1,AYDYA,60.0,CNV,1,299,case,44.0
8/15/2022,6278727,131,North,11541,AVO60CNV1,QPDXK,60.0,CNV,1,492,case,48.0
8/15/2022,6356643,131,North,11931,AVO48CNV1,SIODI,48.0,CNV,1,363,case,43.0
8/15/2022,6827333,121,South,11385,AVO48CNV2,DMKUT,48.0,CNV,#2,134,case,39.0
8/15/2022,6827333,121,South,11931,AVO48CNV1,DMKUT,48.0,CNV,1,779,case,43.0
8/15/2022,6827333,121,South,11829,AVO32CNV2,DMKUT,32.0,CNV,#2,536,case,43.0
8/15/2022,6278727,131,North,11931,AVO48CNV1,QPDXK,48.0,CNV,1,468,case,43.0
8/15/2022,6356643,131,North,11501,AVO32CNV1,SIODI,32.0,CNV,1,419,case,45.0
8/15/2022,6327975,121,South,11829,AVO32CNV2,IEHDJ,32.0,CNV,#2,221,case,43.0
8/15/2022,6356643,131,North,11541,AVO60CNV1,SIODI,60.0,CNV,1,387,case,48.0
8/15/2022,6327975,121,South,11133,AVO60CNV2,IEHDJ,60.0,CNV,#2,271,case,36.0
8/15/2022,6278727,131,North,11829,AVO32CNV2,QPDXK,32.0,CNV,#2,37,case,43.0
8/15/2022,6447751,121,South,11829,AVO32CNV2,XFORT,32.0,CNV,#2,88,case,43.0
8/15/2022,6667018,121,South,11829,AVO32CNV2,AYDYA,32.0,CNV,#2,215,case,43.0
8/15/2022,6667018,121,South,11931,AVO48CNV1,AYDYA,48.0,CNV,1,294,case,43.0
8/15/2022,6667018,121,South,11541,AVO60CNV1,AYDYA,60.0,CNV,1,110,case,48.0
8/15/2022,6327975,121,South,11385,AVO48CNV2,IEHDJ,48.0,CNV,#2,211,case,39.0
8/16/2022,6740020,131,North,11829,AVO32CNV2,QPDXK,32.0,CNV,#2,27,case,35.0
8/16/2022,6740020,131,North,11931,AVO48CNV1,QPDXK,48.0,CNV,1,455,case,38.0
8/16/2022,6740020,131,North,11541,AVO60CNV1,QPDXK,60.0,CNV,1,337,case,43.0
8/16/2022,6859596,121,South,11829,AVO32CNV2,XFORT,32.0,CNV,#2,57,case,35.0
8/16/2022,6401944,131,North,11931,AVO48CNV1,SIODI,48.0,CNV,1,387,case,38.0
8/16/2022,6962237,121,South,11829,AVO32CNV2,AYDYA,32.0,CNV,#2,332,case,35.0
8/16/2022,6962237,121,South,11931,AVO48CNV1,AYDYA,48.0,CNV,1,177,case,38.0
8/16/2022,6962237,121,South,11541,AVO60CNV1,AYDYA,60.0,CNV,1,286,case,43.0
8/16/2022,6401944,131,North,11541,AVO60CNV1,SIODI,60.0,CNV,1,310,case,43.0
8/16/2022,6401944,131,North,11501,AVO32CNV1,SIODI,32.0,CNV,1,456,case,37.0
8/16/2022,6686976,121,South,11133,AVO60CNV2,IEHDJ,60.0,CNV,#2,281,case,39.0
8/16/2022,6686976,121,South,11829,AVO32CNV2,IEHDJ,32.0,CNV,#2,255,case,35.0
8/16/2022,6672779,121,South,11931,AVO48CNV1,DMKUT,48.0,CNV,1,817,case,38.0
8/16/2022,6672779,121,South,11829,AVO32CNV2,DMKUT,32.0,CNV,#2,527,case,35.0
8/16/2022,6686976,121,South,11385,AVO48CNV2,IEHDJ,48.0,CNV,#2,114,case,44.0
8/17/2022,6399222,121,South,11829,AVO32CNV2,XFORT,32.0,CNV,#2,55,case,50.0
8/17/2022,6716597,131,North,11829,AVO32CNV2,QPDXK,32.0,CNV,#2,63,case,50.0
8/17/2022,6998580,121,South,11829,AVO32CNV2,DMKUT,32.0,CNV,#2,393,case,50.0
8/17/2022,6998580,121,South,11931,AVO48CNV1,DMKUT,48.0,CNV,1,745,case,43.0
8/17/2022,6540146,121,South,11541,AVO60CNV1,AYDYA,60.0,CNV,1,53,case,49.0
8/17/2022,6540146,121,South,11931,AVO48CNV1,AYDYA,48.0,CNV,1,95,case,43.0
8/17/2022,6716597,131,North,11541,AVO60CNV1,QPDXK,60.0,CNV,1,522,case,49.0
8/17/2022,6716597,131,North,11931,AVO48CNV1,QPDXK,48.0,CNV,1,453,case,43.0
